id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_number,city,road,neighbourhood,residential,nearby_attractions,quarter_sale,sales_price,profit
126059021,2015-04-02,200000.0,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,17202,Cottage Lake,Northeast Woodinville Duvall Road,,,,1,260000.0,60000.0
133000070,2014-09-16,179900.0,2,1.0,680,6400,1.0,0,0,3,6,680,0,1943,0,98168,47.5136,-122.316,1240,7800,1403,Seattle,South 100th Street,,,,1,233870.0,53970.0
148000035,2014-06-02,544000.0,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,0,98116,47.5768,-122.403,1960,6047,,Seattle,Southwest Orleans Street,Alki,,Schmitz Preserve Park,1,598400.0,54400.0
148000440,2014-08-18,313300.0,2,1.0,970,4800,1.0,0,0,3,6,970,0,1911,1940,98116,47.5754,-122.414,1180,5900,3217,Seattle,63rd Avenue Southwest,Alki,,,1,407290.0,93990.0
148000450,2014-05-30,399000.0,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,98116,47.5756,-122.414,980,5900,6301,Seattle,Southwest Admiral Way,Alki,,,1,518700.0,119700.0
148000680,2014-10-27,530000.0,3,1.75,1660,4800,1.0,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800,3420,Seattle,62nd Avenue Southwest,Alki,,,1,583000.0,53000.0
162500015,2014-10-20,362500.0,5,2.0,2330,8586,1.0,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287,2176,Shoreline,North 190th Street,,,,1,398750.00000000006,36250.0
162500030,2014-12-05,324000.0,3,1.0,1160,7202,1.0,0,0,4,7,1160,0,1957,0,98133,47.7675,-122.334,1620,8598,19099,Shoreline,Bagley Avenue North,,,,3,421200.0,97200.0
164000174,2014-09-08,300000.0,3,1.0,1010,6300,1.0,0,0,3,7,1010,0,1957,0,98133,47.7304,-122.352,1480,7480,14001,Seattle,Evanston Avenue North,Bitter Lake,,,1,390000.0,90000.0
164000267,2014-10-16,311300.0,2,1.0,1000,7228,1.0,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,543,Seattle,North 138th Street,Bitter Lake,,,2,404690.0,93390.0
164000271,2014-09-05,340000.0,3,1.0,980,7228,1.5,0,0,3,7,980,0,1946,0,98133,47.7294,-122.353,1070,7228,503,Seattle,North 138th Street,Bitter Lake,,,1,374000.00000000006,34000.0
173000025,2014-08-25,316000.0,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942,0,98133,47.7298,-122.355,1350,1358,306,Seattle,North 138th Street,Bitter Lake,,,3,410800.0,94800.0
173000036,2014-10-07,327000.0,3,3.0,1370,1001,3.0,0,0,3,8,1370,0,2009,0,98133,47.7302,-122.355,1399,1151,13816,Seattle,Greenwood Avenue North,Bitter Lake,,,3,425100.0,98100.0
179000100,2014-08-26,174000.0,2,1.0,600,4854,1.0,0,0,5,6,600,0,1922,0,98168,47.4927,-122.28,1470,5000,12258,Tukwila,42nd Avenue South,,,,1,226200.0,52200.0
179000350,2014-11-05,194000.0,3,1.5,1010,5000,1.0,0,0,3,6,1010,0,1943,0,98178,47.4925,-122.278,980,5000,12253,Tukwila,44th Avenue South,,,,1,252200.0,58200.0
179000505,2014-10-24,257000.0,3,1.75,1800,9000,1.0,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,6000,12235,Tukwila,44th Avenue South,,,,1,282700.0,25700.0
179001046,2014-05-08,229000.0,3,2.5,1190,3000,2.0,0,0,3,7,1190,0,2002,0,98178,47.4933,-122.275,1190,3000,12227,Tukwila,47th Avenue South,,,,2,297700.0,68700.0
179001101,2015-01-05,135000.0,3,1.0,840,3000,1.0,0,0,3,5,840,0,1943,0,98178,47.494,-122.275,1010,6000,12207,Tukwila,47th Avenue South,,,,1,175500.0,40500.0
179001425,2014-10-24,230000.0,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000,12243,Tukwila,48th Avenue South,,,,1,253000.00000000003,23000.0
179003055,2014-11-13,210000.0,3,1.0,1200,7500,1.0,0,0,3,6,1200,0,1905,1989,98178,47.4921,-122.275,1010,7000,4623,Tukwila,South 124th Street,,,,1,273000.0,63000.0
185000118,2015-02-23,212000.0,4,2.0,1880,7500,1.0,0,0,5,6,980,900,1946,0,98178,47.495,-122.266,1670,14350,12028,Seattle,56th Place South,,,,1,275600.0,63600.0
185000161,2014-10-15,261000.0,3,1.0,1780,7800,1.0,0,0,3,7,1060,720,1957,0,98178,47.4932,-122.263,1450,7800,5615,Seattle,South Langston Road,,,,1,287100.0,26100.0
191100045,2014-07-03,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,9140,Mercer Island,Southeast 46th Street,,,,1,1034000.0000000001,94000.0
191100250,2015-03-20,750000.0,4,2.25,2160,9525,1.0,0,0,3,8,1080,1080,1961,0,98040,47.5651,-122.221,2780,9525,8740,Mercer Island,Southeast 45th Street,Mercer Heights,,,1,975000.0,225000.0
191100410,2014-06-20,970500.0,3,2.75,2470,10125,2.0,0,0,3,8,2470,0,1960,2012,98040,47.5651,-122.223,2290,10125,4519,Mercer Island,87th Avenue Southeast,Mercer Heights,,,1,1067550.0,97050.0
191100665,2015-04-13,630000.0,2,1.0,1050,8382,1.0,0,0,3,7,1050,0,1959,0,98040,47.5627,-122.221,2400,9525,4654,Mercer Island,88th Avenue Southeast,,,,1,819000.0,189000.0
191100810,2014-08-11,870000.0,5,2.25,2910,9525,2.0,0,0,4,9,2910,0,1968,0,98040,47.5633,-122.218,2740,9525,4617,Mercer Island,91st Avenue Southeast,,,,1,1131000.0,261000.0
191100870,2014-08-05,838400.0,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,98040,47.5631,-122.219,2580,9525,4601,Mercer Island,90th Avenue Southeast,,,,1,1089920.0,251520.0
191101015,2014-12-11,830000.0,3,1.5,1840,10125,1.0,0,0,4,8,1220,620,1959,0,98040,47.5607,-122.217,2320,10160,4746,Mercer Island,91st Avenue Southeast,,,,1,1079000.0,249000.0
192000120,2014-05-20,320000.0,3,1.75,1480,7225,1.0,0,0,4,7,1480,0,1965,0,98056,47.513,-122.185,1430,7201,2525,Renton,Northeast 24th Street,Kennydale,,,1,352000.0,32000.0
192450180,2015-03-10,335000.0,3,1.5,1140,15890,1.0,0,0,3,7,840,300,1985,0,98045,47.4752,-121.757,1200,15247,13739,Tanner,437th Place Southeast,,,,3,435500.0,100500.0
192450200,2014-08-21,319900.0,3,1.5,1140,20383,1.0,0,0,3,7,840,300,1985,0,98045,47.4755,-121.758,1200,15625,13856,Tanner,436th Avenue Southeast,,,,3,415870.0,95970.0
192450300,2014-09-19,309950.0,3,1.5,1200,15606,1.0,0,0,3,7,1200,0,1985,0,98045,47.4752,-121.755,1210,15606,13898,Tanner,438th Place Southeast,,,,3,402935.0,92985.0
192460060,2014-07-15,330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0,1985,0,98045,47.476,-121.755,1470,15744,13698,Tanner,439th Avenue Southeast,,,,3,429000.0,99000.0
192460310,2015-03-24,269900.0,3,1.75,1140,22267,1.0,0,0,3,7,1140,0,1986,0,98045,47.4761,-121.758,1150,15625,13703,Tanner,436th Avenue Southeast,,,,1,350870.0,80970.0
193300120,2014-11-26,192000.0,3,1.75,1240,10361,1.0,0,0,3,6,1240,0,1987,0,98042,47.37,-122.151,1240,8834,25730,Kent,143rd Avenue Southeast,,,,1,249600.0,57600.0
193300140,2014-10-23,240000.0,3,1.75,1240,10956,1.0,0,0,3,6,1240,0,1987,0,98042,47.3705,-122.15,1240,8137,14330,Kent,Southeast 258th Place,,,,1,312000.0,72000.0
193600200,2014-06-19,440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1968,0,98052,47.6849,-122.117,1870,8448,9319,Redmond,167th Avenue Northeast,Education Hill,,,1,572000.0,132000.0
194000565,2015-04-09,505000.0,2,1.0,1000,4640,1.0,0,2,3,7,1000,0,1915,0,98116,47.5659,-122.389,1940,5800,4122,Seattle,45th Avenue Southwest,,,,1,555500.0,50500.0
194000575,2014-10-14,455000.0,4,1.0,1340,5800,1.5,0,2,3,7,1340,0,1914,0,98116,47.5658,-122.389,1900,5800,4126,Seattle,45th Avenue Southwest,,,,1,591500.0,136500.0
200800200,2014-08-12,595000.0,4,2.25,2050,8372,2.0,0,0,4,8,2050,0,1984,0,98052,47.7234,-122.107,2010,8037,13778,Cottage Lake,175th Court Northeast,,,,1,654500.0,59500.0
200800330,2014-07-11,440000.0,3,1.75,1450,6829,1.0,0,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,1950,7622,13658,Cottage Lake,174th Avenue Northeast,,,,1,572000.0,132000.0
200800480,2014-11-06,552321.0,3,2.5,1960,8469,2.0,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,8189,17611,Cottage Lake,Northeast 138th Street,,,,1,607553.1000000001,55232.100000000006
203100460,2014-09-24,400000.0,1,1.0,530,13679,1.0,0,0,4,6,530,0,1949,0,98053,47.6422,-121.954,1930,20624,3655,Ames Lake,East Ames Lake Lane Northeast,,,,1,520000.0,120000.0
203100910,2014-09-23,475000.0,5,2.5,2300,28480,2.0,0,0,3,6,2300,0,1994,0,98053,47.6403,-121.964,1880,26720,3433,Ames Lake,West Ames Lake Drive Northeast,,,,1,617500.0,142500.0
203101065,2014-05-28,420000.0,3,1.75,1820,22320,1.0,0,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320,4037,Ames Lake,West Ames Lake Drive Northeast,,,,1,546000.0,126000.0
203101330,2014-07-01,485000.0,3,2.25,2440,47916,2.0,0,0,3,8,2090,350,1991,0,98053,47.6347,-121.958,2150,24000,3036,Ames Lake,East Ames Lake Drive Northeast,,,,2,630500.0,145500.0
203900380,2014-08-21,326188.0,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210,3535,Ames Lake,279th Avenue Northeast,,,,1,424044.4,97856.4
203900610,2014-07-24,339000.0,3,1.75,1150,13278,1.0,0,0,5,7,1150,0,1966,0,98053,47.6384,-121.969,1560,12400,27748,Ames Lake,Northeast Ames Lake Road,,,,1,440700.0,101700.0
203900690,2014-12-23,395000.0,4,2.0,1980,15354,1.0,0,0,3,7,1980,0,1977,0,98053,47.638,-121.968,1420,12300,27705,Ames Lake,Northeast 34th Street,,,,1,513500.0,118500.0
203900920,2014-07-15,340000.0,3,2.0,1130,9879,2.0,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907,2882,Ames Lake,280th Avenue Northeast,,,,1,442000.0,102000.0
204000140,2015-04-03,403000.0,3,1.0,1500,10730,1.0,0,0,3,7,1000,500,1977,0,98053,47.6385,-121.966,1570,12210,3387,Ames Lake,279th Avenue Northeast,,,,1,523900.0,120900.0
204000175,2014-07-31,381000.0,3,2.0,1680,8946,1.0,0,0,3,6,940,740,1996,0,98053,47.6379,-121.966,1550,11625,3324,Ames Lake,279th Avenue Northeast,,,,1,495300.0,114300.0
221029019,2015-04-28,400000.0,3,2.5,2090,32718,2.0,1,4,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268,13639,Tahlequah,Southwest Pohl Road,,,,1,440000.00000000006,40000.0
222069082,2014-12-17,300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,1963,0,98038,47.4219,-122.007,2010,98010,25027,Maple Valley,Southeast 200th Street,,,,1,330000.0,30000.0
223049087,2014-06-16,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,8040,9621,Seattle,58th Avenue South,Rainier Beach,,,1,360100.0,83100.0
224059021,2014-12-19,450000.0,3,1.0,1150,35415,1.0,0,0,4,7,1010,140,1950,0,98008,47.5974,-122.129,2460,11781,1399,Bellevue,158th Place Southeast,,,,1,585000.0,135000.0
224059111,2014-09-03,475000.0,3,1.5,1480,13457,1.0,0,0,3,7,1480,0,1959,0,98007,47.5914,-122.136,2100,10517,2103,Bellevue,153rd Avenue Southeast,,,,1,522500.00000000006,47500.0
224069010,2014-07-25,653450.0,3,2.5,2070,49658,1.0,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160,24463,Sammamish,Southeast 17th Place,,,,1,718795.0,65345.0
224069084,2015-03-25,475000.0,3,1.0,1250,150117,1.0,0,0,3,7,1250,0,1975,0,98075,47.5956,-122.009,3060,50055,1519,Sammamish,248th Avenue Southeast,,,,1,617500.0,142500.0
224069094,2014-09-11,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492,2205,Sammamish,248th Avenue Southeast,,,,1,689000.0,159000.0
224069102,2014-09-08,615000.0,3,2.0,1860,42800,1.0,0,0,4,7,930,930,1983,0,98075,47.5898,-122.004,1980,11250,1993,Sammamish,West Beaver Lake Drive Southeast,,,,1,799500.0,184500.0
224069105,2015-04-10,650100.0,2,1.0,1750,60872,1.0,0,0,4,7,1180,570,1973,0,98075,47.5946,-122.006,2480,5425,24938,Sammamish,Southeast 17th Street,,,,1,715110.0,65010.0
224069114,2014-08-29,635000.0,4,2.5,2470,77550,1.0,0,0,4,7,2470,0,1987,0,98075,47.5888,-122.011,2490,40894,2183,Sammamish,246th Avenue Southeast,,,,1,825500.0,190500.0
224069129,2015-02-25,500000.0,3,1.0,1440,54315,1.0,0,0,3,7,790,650,1974,0,98075,47.591,-122.01,2690,40518,,Sammamish,,,,,1,650000.0,150000.0
224069134,2015-02-25,735000.0,3,1.75,1880,108900,1.0,0,0,3,7,1880,0,1978,0,98075,47.5913,-122.01,2730,37731,,Sammamish,,,,,1,808500.0000000001,73500.0
224069145,2015-04-01,650000.0,3,1.75,1970,54450,1.0,0,0,3,8,1570,400,1980,0,98075,47.5936,-122.012,2460,36677,24499,Sammamish,Southeast 17th Place,,,,1,715000.0,65000.0
225039029,2015-03-17,525000.0,3,1.5,1940,5625,1.0,0,0,4,7,1440,500,1941,0,98117,47.6818,-122.388,1460,5500,7313,Seattle,24th Avenue Northwest,Loyal Heights,,,1,577500.0,52500.0
225039145,2014-06-19,285000.0,3,1.0,1210,4731,1.5,0,0,3,7,1210,0,1901,0,98117,47.6865,-122.397,1450,5264,7749,Seattle,31st Avenue Northwest,Loyal Heights,,,1,370500.0,85500.0
225039175,2014-05-13,525000.0,5,3.0,2450,4591,2.0,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500,7349,Seattle,24th Avenue Northwest,Loyal Heights,,,1,577500.0,52500.0
225069016,2014-07-22,568000.0,3,1.75,1930,213008,1.0,0,2,3,7,1300,630,1980,0,98053,47.6751,-121.993,2860,208652,25922,Union Hill-Novelty Hill,Northeast 80th Street,,,,1,624800.0,56800.0
226039186,2014-05-20,299950.0,3,1.0,910,8000,1.0,0,0,4,6,740,170,1950,0,98177,47.7746,-122.378,2090,9007,1590,Shoreline,Northwest 200th Street,,,,1,389935.0,89985.0
226039214,2014-06-12,465250.0,5,2.0,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724,20092,Shoreline,18th Avenue Northwest,,,,1,511775.00000000006,46525.0
226039279,2014-09-18,505000.0,4,2.25,2350,12540,2.0,0,0,3,8,2350,0,1968,0,98177,47.7732,-122.382,2090,7964,,Shoreline,,,,,1,555500.0,50500.0
226039282,2014-07-28,442500.0,6,2.5,2800,10490,1.0,0,0,3,7,1400,1400,1968,0,98177,47.7735,-122.378,2290,8716,19823,Shoreline,15th Avenue Northwest,,Forest Glen,,2,575250.0,132750.0
226059078,2015-02-27,375000.0,2,1.0,1840,81892,1.0,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089,19730,Woodinville,161st Place Northeast,,,,1,487500.0,112500.0
226059106,2015-01-02,489500.0,3,1.75,2090,65558,1.0,0,0,3,8,1330,760,1977,0,98072,47.7621,-122.127,2450,47178,15966,Woodinville,Northeast Woodinville Duvall Road,,,,1,538450.0,48950.0
236400130,2015-01-23,239975.0,3,2.5,1820,7242,1.0,0,0,3,7,1220,600,1959,0,98188,47.4318,-122.292,1350,8214,19052,SeaTac,32nd Avenue South,,,,1,263972.5,23997.5
236400260,2014-12-15,220000.0,4,1.0,1440,8250,1.0,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,18928,SeaTac,33rd Avenue South,,,,2,286000.0,66000.0
236400320,2014-07-15,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,1959,0,98188,47.4339,-122.291,1310,7314,18819,SeaTac,33rd Avenue South,,,,1,261800.00000000003,23800.0
236500010,2014-12-09,220000.0,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800,18906,SeaTac,33rd Avenue South,,,,2,286000.0,66000.0
243000045,2014-08-29,380000.0,3,1.75,1920,8775,1.0,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560,8100,1220,Burien,Southwest 166th Street,,,,1,418000.00000000006,38000.0
243000335,2014-09-29,305000.0,4,1.0,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,16427,Burien,15th Avenue Southwest,Gregory Heights,,,1,396500.0,91500.0
243000380,2015-03-26,365000.0,3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860,16620,Burien,16th Avenue Southwest,Gregory Heights,,,1,401500.00000000006,36500.0
248000240,2014-07-15,219000.0,3,1.5,1060,9600,1.0,0,0,4,7,1060,0,1962,0,98023,47.3229,-122.348,1440,9600,31044,Federal Way,10th Avenue Southwest,Marine View Demarwood,,,1,284700.0,65700.0
249000115,2014-08-28,650000.0,3,1.0,1300,8266,1.0,0,0,4,7,1300,0,1953,0,98004,47.6337,-122.199,1300,8707,10638,Bellevue,Northeast 26th Street,Ashwood,,,1,845000.0,195000.0
250000320,2014-09-29,626000.0,4,1.75,1350,9293,1.0,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293,2580,Bellevue,108th Avenue Northeast,Ashwood,,,1,813800.0,187800.0
251300260,2014-05-15,255000.0,4,2.5,2070,7800,2.0,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815,1422,Federal Way,South 282nd Place,,,,1,280500.0,25500.0
253600150,2014-08-26,380000.0,2,2.5,1860,3504,2.0,0,0,3,7,1860,0,2000,0,98028,47.776,-122.239,1860,4246,7556,Kenmore,Northeast 203rd Street,,,,2,494000.0,114000.0
253600160,2014-05-30,384950.0,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,2000,0,98028,47.776,-122.239,1870,4394,7556,Kenmore,Northeast 203rd Street,,,,4,500435.0,115485.0
253600180,2015-02-03,427500.0,4,2.5,2010,6294,2.0,0,0,3,7,2010,0,2000,0,98028,47.776,-122.24,1870,4394,20328,Kenmore,75th Avenue Northeast,,,,1,470250.00000000006,42750.0
255000270,2014-07-23,410000.0,3,2.25,1790,5794,1.5,0,0,3,7,1380,410,1985,0,98072,47.7477,-122.171,2140,7769,,Woodinville,126th Avenue Northeast,,,,1,533000.0,123000.0
255000320,2014-07-24,450000.0,3,2.5,1990,12866,2.0,0,0,4,7,1990,0,1986,0,98072,47.7477,-122.17,2310,8803,,Woodinville,126th Avenue Northeast,,,,1,495000.00000000006,45000.0
255370420,2015-04-02,318200.0,3,2.5,1990,3644,2.0,0,0,3,7,1990,0,2010,0,98038,47.3531,-122.017,2580,3800,27713,Maple Valley,243rd Place Southeast,The Arbors at Maple Woods,,,1,350020.0,31820.0
255450250,2014-08-04,307635.0,3,2.5,1820,4200,2.0,0,0,3,8,1820,0,2014,0,98038,47.3693,-122.017,2370,4200,24231,Maple Valley,Southeast 259th Court,Arbors at Rock Creek,,,1,338398.5,30763.5
255450380,2014-08-04,324747.0,3,2.5,2060,4742,2.0,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.017,2370,4725,24233,Maple Valley,Southeast 258th Street,Arbors at Rock Creek,,,1,357221.7,32474.7
255450400,2014-07-31,326989.0,3,2.5,2060,4200,2.0,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.017,2370,4200,24233,Maple Valley,Southeast 258th Street,Arbors at Rock Creek,,,1,359687.9,32698.9
255450410,2014-08-04,339989.0,3,2.5,2060,4200,2.0,0,0,3,8,2060,0,2014,0,98038,47.3706,-122.018,2370,4200,24209,Maple Valley,Southeast 258th Street,Arbors at Rock Creek,,,1,373987.9,33998.9
255550070,2014-06-26,330675.0,4,3.0,1930,3031,1.0,0,0,3,7,1200,730,2006,0,98019,47.7457,-121.985,1930,2611,26400,Duvall,Northeast Anderson Street,,,,2,429877.5,99202.5
255550100,2014-07-11,326000.0,3,2.25,1930,3462,2.0,0,0,3,7,1930,0,2004,0,98019,47.7453,-121.985,1930,2952,16265,Duvall,Main View Lane Northeast,,,,2,423800.0,97800.0
255550150,2014-11-18,352000.0,3,2.5,2090,3002,2.0,0,0,3,7,1670,420,2005,0,98019,47.745,-121.984,2090,3163,,Duvall,Northeast Beadonhall Street,,,,1,387200.00000000006,35200.0
255550190,2014-07-22,350000.0,3,2.5,2100,3574,2.0,0,0,3,7,1690,410,2005,0,98019,47.7453,-121.984,1970,2962,26501,Duvall,Northeast Anderson Street,,,,1,385000.00000000006,35000.0
255550230,2014-11-18,299950.0,3,2.5,1570,2577,2.0,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952,26501,Duvall,Northeast Anderson Street,,,,1,389935.0,89985.0
255550270,2015-04-03,350000.0,3,2.5,1970,3655,2.0,0,0,3,7,1970,0,2003,0,98019,47.7453,-121.984,1970,2952,26501,Duvall,Northeast Anderson Street,,,,1,385000.00000000006,35000.0
257000037,2014-12-29,200000.0,3,1.0,2120,31564,1.0,0,0,3,7,1220,900,1942,0,98168,47.4938,-122.298,1790,11571,2625,Burien,South 122nd Street,,,,3,260000.0,60000.0
257000057,2014-09-16,213500.0,3,1.5,1150,11571,1.0,0,0,3,7,1150,0,1961,0,98168,47.4931,-122.298,1630,11571,2632,Burien,South 123rd Street,,,,1,234850.00000000003,21350.0
257000105,2014-05-20,192500.0,2,1.0,950,7692,1.0,0,0,3,6,950,0,1926,0,98168,47.4909,-122.298,1820,8221,12508,Burien,Military Road South,,,,2,250250.0,57750.0
257000263,2014-10-21,182200.0,4,1.0,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,12211,Burien,Military Road South,,,,1,236860.0,54660.0
258100040,2014-11-24,335000.0,3,2.0,1490,8847,1.0,0,0,4,7,1490,0,1967,0,98177,47.7639,-122.363,1640,7572,18599,Shoreline,3rd Place Northwest,,,,1,435500.0,100500.0
259000100,2014-10-07,430000.0,3,1.75,1610,7900,1.0,0,0,4,8,1310,300,1960,0,98177,47.7588,-122.36,2210,7700,17834,Shoreline,2nd Avenue Northwest,,,,1,559000.0,129000.0
259000240,2014-06-17,506000.0,3,1.75,2180,7700,1.0,0,0,3,8,1480,700,1961,0,98177,47.7594,-122.361,2180,7604,17980,Shoreline,3rd Avenue Northwest,,,,1,556600.0,50600.0
259100110,2014-06-18,540000.0,3,1.75,1970,8200,1.0,0,0,5,8,1420,550,1963,0,98177,47.7602,-122.363,2140,8000,400,Shoreline,Northwest 181st Street,,,,1,594000.0,54000.0
259600050,2015-02-23,458500.0,3,1.75,1250,9605,1.0,0,0,3,7,1250,0,1964,0,98008,47.6325,-122.121,1570,9605,2577,Bellevue,165th Avenue Northeast,,Ardmore,,1,596050.0,137550.0
259600260,2015-01-22,345000.0,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800,2619,Bellevue,165th Avenue Northeast,,Ardmore,,1,448500.0,103500.0
259600280,2015-04-06,400000.0,4,2.0,1420,9301,1.0,0,0,4,7,1420,0,1963,0,98008,47.6325,-122.121,1530,8075,2577,Bellevue,165th Avenue Northeast,,Ardmore,,1,520000.0,120000.0
259600330,2015-02-09,465000.0,4,2.0,1470,10291,1.0,0,0,4,7,1470,0,1963,0,98008,47.6316,-122.121,1460,9601,,Bellevue,Northeast 24th Street,,,,1,604500.0,139500.0
259600410,2015-04-13,505000.0,3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,7519,16621,Bellevue,Northeast 25th Street,,Ardmore,,1,555500.0,50500.0
259600530,2014-05-05,501000.0,4,1.0,2070,7519,1.0,0,0,3,7,1160,910,1963,0,98008,47.632,-122.119,1730,7519,16620,Bellevue,Northeast 25th Street,,Ardmore,,1,551100.0,50100.0
259600560,2014-08-27,405000.0,3,1.0,1220,7771,1.0,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674,2596,Bellevue,166th Avenue Northeast,,Ardmore,,1,526500.0,121500.0
259600790,2014-10-15,500000.0,3,1.75,1220,7370,1.0,0,0,4,7,1220,0,1964,0,98008,47.6334,-122.12,1580,8213,16523,Bellevue,Northeast 27th Street,,Ardmore,,1,550000.0,50000.0
259600890,2014-10-02,480000.0,4,1.75,1920,9380,1.0,0,0,3,7,1920,0,1964,0,98008,47.6344,-122.118,1580,8580,2710,Bellevue,167th Avenue Northeast,,Ardmore,,1,528000.0,48000.0
259600910,2014-11-10,485000.0,5,1.5,1420,9900,1.0,0,0,3,7,1050,370,1964,0,98008,47.6348,-122.118,1580,8075,16659,Bellevue,Northeast 28th Street,,,,1,533500.0,48500.0
259601010,2015-04-14,485000.0,3,1.0,1250,7200,1.0,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12,1430,7400,16501,Bellevue,Northeast 27th Place,,Ardmore,,1,533500.0,48500.0
259700180,2015-04-28,517000.0,4,1.0,1650,8250,1.0,0,0,3,7,1650,0,1966,0,98008,47.6366,-122.118,2240,9776,16665,Bellevue,Northeast 30th Street,,,,1,568700.0,51700.0
259800060,2014-06-06,445000.0,4,2.0,1470,8395,1.0,0,0,4,7,1470,0,1965,0,98008,47.631,-122.117,1760,7976,16726,Bellevue,Northeast 23rd Place,,St. Ives,,1,578500.0,133500.0
259800410,2014-11-06,445000.0,3,1.75,1750,7200,1.0,0,0,3,7,1750,0,1966,0,98008,47.6289,-122.119,1810,7590,2145,Bellevue,166th Place Northeast,,St. Ives,,1,578500.0,133500.0
259800640,2014-06-09,500000.0,4,1.75,2240,9886,1.5,0,0,4,7,2240,0,1965,0,98008,47.6294,-122.116,1540,8040,2199,Bellevue,168th Avenue Northeast,,St. Ives,,1,550000.0,50000.0
259800680,2014-08-05,534000.0,4,2.25,2130,7210,1.0,0,0,5,7,1330,800,1965,0,98008,47.629,-122.117,1310,7896,16752,Bellevue,Northeast 21st Street,,St. Ives,,1,587400.0,53400.0
259800750,2015-02-23,455000.0,3,1.5,1250,8004,1.0,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.117,1450,7931,16731,Bellevue,Northeast 21st Street,,St. Ives,,1,591500.0,136500.0
259801030,2015-03-09,526000.0,4,2.0,1610,8000,1.0,0,0,3,7,1190,420,1966,0,98008,47.6301,-122.118,1560,7896,16665,Bellevue,Northeast 23rd Street,,St. Ives,,1,578600.0,52600.0
259801110,2014-08-28,439000.0,3,1.75,1250,7030,1.0,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210,2006,Bellevue,166th Place Northeast,,St. Ives,,1,570700.0,131700.0
